NRCPTOT,NAME,state_code,county
304425,"Blair County, Pennsylvania",Pennsylvania,13
208138,"Lawrence County, Pennsylvania",Pennsylvania,73
158596,"Bradford County, Pennsylvania",Pennsylvania,15
246616,"Cambria County, Pennsylvania",Pennsylvania,21
2692729,"Chester County, Pennsylvania",Pennsylvania,29
1201540,"Berks County, Pennsylvania",Pennsylvania,11
80510,"Uintah County, Utah",Utah,47
68862,"Duchesne County, Utah",Utah,13
25752,"San Juan County, Utah",Utah,37
4800896,"Salt Lake County, Utah",Utah,35
3072,"Daggett County, Utah",Utah,9
1125873,"Davis County, Utah",Utah,11
13791,"Wayne County, Utah",Utah,55
37491,"Carbon County, Utah",Utah,7
17866,"Emery County, Utah",Utah,15
52925,"Morgan County, Utah",Utah,29
372838,"Cache County, Utah",Utah,5
19199,"Garfield County, Utah",Utah,17
39660,"Juab County, Utah",Utah,23
105447,"Isle of Wight County, Virginia",Virginia,93
250134,"James City County, Virginia",Virginia,95
37256,"Russell County, Virginia",Virginia,167
15591,"Franklin city, Virginia",Virginia,620
48410,"Smyth County, Virginia",Virginia,173
260405,"Charlottesville city, Virginia",Virginia,540
19644,"Lexington city, Virginia",Virginia,678
102905,"Campbell County, Virginia",Virginia,31
1146193,"Henrico County, Virginia",Virginia,87
76968,"Henry County, Virginia",Virginia,89
51772,"King George County, Virginia",Virginia,99
43784,"King William County, Virginia",Virginia,101
51031,"Lancaster County, Virginia",Virginia,103
36954,"Lee County, Virginia",Virginia,105
99829,"Louisa County, Virginia",Virginia,109
34383,"Mathews County, Virginia",Virginia,115
39120,"Middlesex County, Virginia",Virginia,119
34062,"Prince Edward County, Virginia",Virginia,147
54593,"Prince George County, Virginia",Virginia,149
18769,"Richmond County, Virginia",Virginia,159
277144,"Rockingham County, Virginia",Virginia,165
28310,"Scott County, Virginia",Virginia,169
397813,"Spotsylvania County, Virginia",Virginia,177
10854,"Surry County, Virginia",Virginia,181
35497,"Appomattox County, Virginia",Virginia,11
61651,"Clarke County, Virginia",Virginia,43
152890,"Franklin County, Virginia",Virginia,67
15442,"King and Queen County, Virginia",Virginia,97
71559,"Mecklenburg County, Virginia",Virginia,117
226077,"Montgomery County, Virginia",Virginia,121
81948,"New Kent County, Virginia",Virginia,127
242877,"Augusta County, Virginia",Virginia,15
20165,"Cumberland County, Virginia",Virginia,49
11320,"Dickenson County, Virginia",Virginia,51
143511,"Goochland County, Virginia",Virginia,75
67891,"Halifax County, Virginia",Virginia,83
1886846,"Loudoun County, Virginia",Virginia,107
49053,"Madison County, Virginia",Virginia,113
1686592,"Prince William County, Virginia",Virginia,153
254489,"Roanoke County, Virginia",Virginia,161
30320,"Southampton County, Virginia",Virginia,175
6707,"Highland County, Virginia",Virginia,91
29117,"Brunswick County, Virginia",Virginia,25
63730,"Caroline County, Virginia",Virginia,33
92466,"Gloucester County, Virginia",Virginia,73
38598,"Northampton County, Virginia",Virginia,131
32264,"Patrick County, Virginia",Virginia,141
105793,"Powhatan County, Virginia",Virginia,145
62326,"Rockbridge County, Virginia",Virginia,163
111719,"Shenandoah County, Virginia",Virginia,171
362982,"Fauquier County, Virginia",Virginia,61
6066,"Norton city, Virginia",Virginia,720
70216,"Staunton city, Virginia",Virginia,790
64420,"Fluvanna County, Virginia",Virginia,65
34298,"Amelia County, Virginia",Virginia,7
30446,"Radford city, Virginia",Virginia,750
142087,"Winchester city, Virginia",Virginia,840
91021,"Accomack County, Virginia",Virginia,1
9346,"Craig County, Virginia",Virginia,45
43361,"Floyd County, Virginia",Virginia,63
33130,"Giles County, Virginia",Virginia,71
35656,"Grayson County, Virginia",Virginia,77
20537,"Nottoway County, Virginia",Virginia,135
47814,"Rappahannock County, Virginia",Virginia,157
14060,"Charles City County, Virginia",Virginia,36
183572,"Culpeper County, Virginia",Virginia,47
53374,"Dinwiddie County, Virginia",Virginia,53
51338,"Greene County, Virginia",Virginia,79
403581,"Hanover County, Virginia",Virginia,85
23028,"Lunenburg County, Virginia",Virginia,111
105624,"Orange County, Virginia",Virginia,137
10609,"Emporia city, Virginia",Virginia,595
59076,"Wythe County, Virginia",Virginia,197
572997,"Chesapeake city, Virginia",Virginia,550
3749491,"Cobb County, Georgia",Georgia,67
58910,"Crisp County, Georgia",Georgia,81
135849,"Coffee County, Georgia",Georgia,69
446042,"Coweta County, Georgia",Georgia,77
130617,"Gilmer County, Georgia",Georgia,123
48865,"Dade County, Georgia",Georgia,83
358103,"Walton County, Georgia",Georgia,297
23993,"Wilkes County, Georgia",Georgia,317
36890,"Brooks County, Georgia",Georgia,27
47186,"Dodge County, Georgia",Georgia,91
177844,"Gordon County, Georgia",Georgia,129
55948,"Elbert County, Georgia",Georgia,105
1162737,"Cherokee County, Georgia",Georgia,57
540770,"Fayette County, Georgia",Georgia,113
19784,"Jenkins County, Georgia",Georgia,165
88378,"Lee County, Georgia",Georgia,177
321115,"Newton County, Georgia",Georgia,217
149371,"Pickens County, Georgia",Georgia,227
98643,"Greene County, Georgia",Georgia,133
112322,"Colquitt County, Georgia",Georgia,71
48857,"Cook County, Georgia",Georgia,75
125620,"Dawson County, Georgia",Georgia,85
794308,"Clayton County, Georgia",Georgia,63
6137484,"Fulton County, Georgia",Georgia,121
799543,"Hall County, Georgia",Georgia,139
847523,"Hawaii County, Hawaii",Hawaii,1
3464244,"Honolulu County, Hawaii",Hawaii,3
901044,"Maui County, Hawaii",Hawaii,9
343260,"Kauai County, Hawaii",Hawaii,7
14349,"Oneida County, Idaho",Idaho,71
92249,"Cassia County, Idaho",Idaho,31
54556,"Gem County, Idaho",Idaho,45
12554,"Lincoln County, Idaho",Idaho,63
62003,"Valley County, Idaho",Idaho,85
14663,"Adams County, Idaho",Idaho,3
51601,"Franklin County, Idaho",Idaho,41
89789,"Nez Perce County, Idaho",Idaho,69
58440,"Jerome County, Idaho",Idaho,53
632291,"Kootenai County, Idaho",Idaho,55
10796,"Lewis County, Idaho",Idaho,61
66778,"Minidoka County, Idaho",Idaho,67
289832,"Twin Falls County, Idaho",Idaho,83
33492,"Owyhee County, Idaho",Idaho,73
255551,"Blaine County, Idaho",Idaho,13
29338,"Boise County, Idaho",Idaho,15
45397,"Boundary County, Idaho",Idaho,21
5445,"Butte County, Idaho",Idaho,23
16904,"Caribou County, Idaho",Idaho,29
42266,"Gooding County, Idaho",Idaho,47
2010986,"Ada County, Idaho",Idaho,1
229546,"Bannock County, Idaho",Idaho,5
20399,"Bear Lake County, Idaho",Idaho,7
141546,"Bingham County, Idaho",Idaho,11
452758,"Bonneville County, Idaho",Idaho,19
3361,"Camas County, Idaho",Idaho,25
587316,"Canyon County, Idaho",Idaho,27
21094,"Clearwater County, Idaho",Idaho,35
121493,"Jefferson County, Idaho",Idaho,51
103868,"Latah County, Idaho",Idaho,57
31953,"Lemhi County, Idaho",Idaho,59
68225,"Payette County, Idaho",Idaho,75
28492,"Benewah County, Idaho",Idaho,9
188826,"Bonner County, Idaho",Idaho,17
2599,"Clark County, Idaho",Idaho,33
15177,"Custer County, Idaho",Idaho,37
50009,"Elmore County, Idaho",Idaho,39
61497,"Fremont County, Idaho",Idaho,43
135600,"Madison County, Idaho",Idaho,65
24956,"Shoshone County, Idaho",Idaho,79
54424,"Idaho County, Idaho",Idaho,49
62703,"Teton County, Idaho",Idaho,81
18361,"Power County, Idaho",Idaho,77
22864,"Washington County, Idaho",Idaho,87
46319,"Hancock County, Illinois",Illinois,67
597422,"Madison County, Illinois",Illinois,119
130155,"Grundy County, Illinois",Illinois,63
215702,"Kankakee County, Illinois",Illinois,91
29378,"Mercer County, Illinois",Illinois,131
4703096,"DuPage County, Illinois",Illinois,43
475039,"Sangamon County, Illinois",Illinois,167
7979,"Alexander County, Illinois",Illinois,3
25281,"Menard County, Illinois",Illinois,129
46490,"Randolph County, Illinois",Illinois,157
214994,"LaSalle County, Illinois",Illinois,99
22554873,"Cook County, Illinois",Illinois,31
126247,"Ogle County, Illinois",Illinois,141
180161,"Macon County, Illinois",Illinois,115
66970,"Morgan County, Illinois",Illinois,137
99155,"Stephenson County, Illinois",Illinois,177
26735,"Madison County, Missouri",Missouri,123
191146,"Somerset County, Pennsylvania",Pennsylvania,111
117780,"Mifflin County, Pennsylvania",Pennsylvania,87
14695,"Mercer County, Missouri",Missouri,129
67744,"Wright County, Missouri",Missouri,229
685521,"Clay County, Missouri",Missouri,47
54373,"Vernon County, Missouri",Missouri,217
37431,"Dent County, Missouri",Missouri,65
43493,"Saline County, Missouri",Missouri,195
53718,"Nodaway County, Missouri",Missouri,147
6966,"Worth County, Missouri",Missouri,227
23057,"Chariton County, Missouri",Missouri,41
31432,"Grundy County, Missouri",Missouri,79
77279,"Morgan County, Missouri",Missouri,141
25509,"Wayne County, Missouri",Missouri,223
22579,"Reynolds County, Missouri",Missouri,179
4118883,"St. Louis County, Missouri",Missouri,189
113079,"Scott County, Missouri",Missouri,201
128112,"Stone County, Missouri",Missouri,209
88461,"Barry County, Missouri",Missouri,9
39371,"Barton County, Missouri",Missouri,11
597348,"Boone County, Missouri",Missouri,19
47454,"Cedar County, Missouri",Missouri,39
242912,"Cole County, Missouri",Missouri,51
62277,"Crawford County, Missouri",Missouri,55
49596,"Gasconade County, Missouri",Missouri,73
16578,"Iron County, Missouri",Missouri,93
42891,"Livingston County, Missouri",Missouri,117
48736,"Macon County, Missouri",Missouri,121
48512,"Moniteau County, Missouri",Missouri,135
25630,"Oregon County, Missouri",Missouri,149
28974,"Pemiscot County, Missouri",Missouri,155
140312,"Pettis County, Missouri",Missouri,159
36138,"Ste. Genevieve County, Missouri",Missouri,186
35563,"Shannon County, Missouri",Missouri,203
54771,"Randolph County, Missouri",Missouri,175
42578,"Douglas County, Missouri",Missouri,67
109402,"Dunklin County, Missouri",Missouri,69
291686,"Franklin County, Missouri",Missouri,71
57307,"Henry County, Missouri",Missouri,83
28041,"Howard County, Missouri",Missouri,89
2117875,"Jackson County, Missouri",Missouri,95
108759,"Lawrence County, Missouri",Missouri,109
84427,"Miller County, Missouri",Missouri,131
76329,"Pulaski County, Missouri",Missouri,169
18374,"Putnam County, Missouri",Missouri,171
199766,"Taney County, Missouri",Missouri,213
70771,"Texas County, Missouri",Missouri,215
168235,"Buchanan County, Missouri",Missouri,21
26461,"Caldwell County, Missouri",Missouri,25
94826,"Callaway County, Missouri",Missouri,27
374454,"Cass County, Missouri",Missouri,37
51678,"Clinton County, Missouri",Missouri,49
46770,"Cooper County, Missouri",Missouri,53
65100,"Dallas County, Missouri",Missouri,59
21508,"Gentry County, Missouri",Missouri,75
28151,"Hickory County, Missouri",Missouri,85
148438,"Lincoln County, Missouri",Missouri,113
28172,"Mississippi County, Missouri",Missouri,133
27275,"Monroe County, Missouri",Missouri,137
177170,"Newton County, Missouri",Missouri,145
25219,"Ozark County, Missouri",Missouri,153
49461,"Pike County, Missouri",Missouri,163
1214110,"St. Charles County, Missouri",Missouri,183
30033,"Bollinger County, Missouri",Missouri,17
250222,"Cape Girardeau County, Missouri",Missouri,31
22675,"Shelby County, Missouri",Missouri,205
136140,"Webster County, Missouri",Missouri,225
16366,"Atchison County, Missouri",Missouri,5
45718,"Bates County, Missouri",Missouri,13
68505,"Benton County, Missouri",Missouri,15
25487,"Carter County, Missouri",Missouri,35
18886,"Dade County, Missouri",Missouri,57
34486,"Linn County, Missouri",Missouri,115
127528,"Howell County, Missouri",Missouri,91
121504,"Johnson County, Missouri",Missouri,101
138810,"Laclede County, Missouri",Missouri,105
22850,"Maries County, Missouri",Missouri,125
108075,"Phelps County, Missouri",Missouri,161
401405,"Platte County, Missouri",Missouri,165
133857,"St. Francois County, Missouri",Missouri,187
889854,"St. Louis city, Missouri",Missouri,510
52894,"Andrew County, Missouri",Missouri,3
138840,"Butler County, Missouri",Missouri,23
23031,"Carroll County, Missouri",Missouri,33
36848,"Daviess County, Missouri",Missouri,61
20482,"Holt County, Missouri",Missouri,87
7753,"Bland County, Virginia",Virginia,21
38909,"Colonial Heights city, Virginia",Virginia,570
144520,"Harrisonburg city, Virginia",Virginia,660
492294,"Albemarle County, Virginia",Virginia,3
237718,"Bedford County, Virginia",Virginia,19
93661,"Botetourt County, Virginia",Virginia,23
30472,"Buckingham County, Virginia",Virginia,29
51067,"Wise County, Virginia",Virginia,195
39920,"Bristol city, Virginia",Virginia,520
7977,"Covington city, Virginia",Virginia,580
137075,"Portsmouth city, Virginia",Virginia,740
38491,"Williamsburg city, Virginia",Virginia,830
1544163,"Virginia Beach city, Virginia",Virginia,810
21037,"Alleghany County, Virginia",Virginia,5
62379,"Carroll County, Virginia",Virginia,35
14064,"Galax city, Virginia",Virginia,640
135042,"Washington County, Virginia",Virginia,191
41652,"Westmoreland County, Virginia",Virginia,193
44261,"Northumberland County, Virginia",Virginia,133
54482,"Page County, Virginia",Virginia,139
48810,"Pulaski County, Virginia",Virginia,155
117031,"Warren County, Virginia",Virginia,187
863949,"Alexandria city, Virginia",Virginia,510
81815,"Danville city, Virginia",Virginia,590
110176,"Fredericksburg city, Virginia",Virginia,630
201340,"Hampton city, Virginia",Virginia,650
55396,"Amherst County, Virginia",Virginia,9
1114211,"Arlington County, Virginia",Virginia,13
11031,"Bath County, Virginia",Virginia,17
30007,"Hopewell city, Virginia",Virginia,670
25716,"Buchanan County, Virginia",Virginia,27
340067,"Newport News city, Virginia",Virginia,700
249703,"Frederick County, Virginia",Virginia,69
405111,"Stafford County, Virginia",Virginia,179
164146,"Lynchburg city, Virginia",Virginia,680
154218,"York County, Virginia",Virginia,199
741074,"Richmond city, Virginia",Virginia,760
30326,"Martinsville city, Virginia",Virginia,690
53376,"Nelson County, Virginia",Virginia,125
34150,"Essex County, Virginia",Virginia,57
117236,"Pittsylvania County, Virginia",Virginia,143
74281,"Tazewell County, Virginia",Virginia,185
8173,"Buena Vista city, Virginia",Virginia,530
100913,"Falls Church city, Virginia",Virginia,610
70289,"Manassas Park city, Virginia",Virginia,685
48728,"Petersburg city, Virginia",Virginia,730
36535,"Poquoson city, Virginia",Virginia,735
15691,"Sussex County, Virginia",Virginia,183
175224,"Fairfax city, Virginia",Virginia,600
49392,"Waynesboro city, Virginia",Virginia,820
167935,"Manassas city, Virginia",Virginia,683
300451,"Roanoke city, Virginia",Virginia,770
61599,"Salem city, Virginia",Virginia,775
196449,"Suffolk city, Virginia",Virginia,800
542145,"Norfolk city, Virginia",Virginia,710
26906,"Charlotte County, Virginia",Virginia,37
1057132,"Chesterfield County, Virginia",Virginia,41
6010327,"Fairfax County, Virginia",Virginia,59
10497,"Greensville County, Virginia",Virginia,81
99948,"Okanogan County, Washington",Washington,47
143844,"Kittitas County, Washington",Washington,37
714883,"Thurston County, Washington",Washington,67
437833,"Benton County, Washington",Washington,5
9216,"Columbia County, Washington",Washington,13
1716642,"Clark County, Washington",Washington,11
42381,"Asotin County, Washington",Washington,3
52119,"Adams County, Washington",Washington,1
4868,"Garfield County, Washington",Washington,23
118896,"Mason County, Washington",Washington,45
414533,"Skagit County, Washington",Washington,57
105475,"Stevens County, Washington",Washington,65
1542307,"Spokane County, Washington",Washington,63
29735,"Lincoln County, Washington",Washington,43
233030,"Chelan County, Washington",Washington,7
126903,"Jefferson County, Washington",Washington,31
705351,"Kitsap County, Washington",Washington,35
10416809,"King County, Washington",Washington,33
60551,"Pacific County, Washington",Washington,49
27126,"Pend Oreille County, Washington",Washington,51
132234,"San Juan County, Washington",Washington,55
36730,"Skamania County, Washington",Washington,59
87229,"Whitman County, Washington",Washington,75
486358,"Yakima County, Washington",Washington,77
185554,"Clallam County, Washington",Washington,9
202544,"Cowlitz County, Washington",Washington,15
11086,"Ferry County, Washington",Washington,19
74524,"Franklin County, Illinois",Illinois,55
47388,"Wayne County, Illinois",Illinois,191
45160,"White County, Illinois",Illinois,193
98187,"Woodford County, Illinois",Illinois,203
15597,"Henderson County, Illinois",Illinois,71
51682,"McDonough County, Illinois",Illinois,109
1024438,"McHenry County, Illinois",Illinois,111
404922,"McLean County, Illinois",Illinois,113
45104,"Moultrie County, Illinois",Illinois,139
28468,"Perry County, Illinois",Illinois,145
42925,"Pike County, Illinois",Illinois,149
7723,"Pope County, Illinois",Illinois,151
267345,"Rock Island County, Illinois",Illinois,161
473144,"St. Clair County, Illinois",Illinois,163
51206,"Shelby County, Illinois",Illinois,173
26991,"Wabash County, Illinois",Illinois,185
490403,"Champaign County, Illinois",Illinois,19
11796,"Calhoun County, Illinois",Illinois,13
22916,"Cumberland County, Illinois",Illinois,35
33947,"Ford County, Illinois",Illinois,53
79867,"Jo Daviess County, Illinois",Illinois,85
1562094,"Kane County, Illinois",Illinois,89
349952,"Kendall County, Illinois",Illinois,93
29267,"Lawrence County, Illinois",Illinois,101
12658,"Brown County, Illinois",Illinois,9
72880,"Marion County, Illinois",Illinois,121
22460,"Marshall County, Illinois",Illinois,123
24822,"Mason County, Illinois",Illinois,125
66886,"Iroquois County, Illinois",Illinois,75
64383,"Christian County, Illinois",Illinois,21
36246,"Clay County, Illinois",Illinois,25
12782,"Gallatin County, Illinois",Illinois,59
122250,"Jackson County, Illinois",Illinois,77
94437,"Monroe County, Illinois",Illinois,133
396510,"Peoria County, Illinois",Illinois,143
37556,"Union County, Illinois",Illinois,181
643949,"Winnebago County, Illinois",Illinois,201
43956,"Piatt County, Illinois",Illinois,147
7728,"Pulaski County, Illinois",Illinois,153
16021,"Schuyler County, Illinois",Illinois,169
16726,"Stark County, Illinois",Illinois,175
29876,"Edgar County, Illinois",Illinois,45
31332,"Bond County, Illinois",Illinois,5
126314,"Boone County, Illinois",Illinois,7
71915,"Bureau County, Illinois",Illinois,11
35726,"Carroll County, Illinois",Illinois,15
100962,"Coles County, Illinois",Illinois,29
52401,"Crawford County, Illinois",Illinois,33
43931,"Jersey County, Illinois",Illinois,83
15536,"Putnam County, Illinois",Illinois,155
28820,"De Witt County, Illinois",Illinois,39
48573,"Fayette County, Illinois",Illinois,51
71598,"Lee County, Illinois",Illinois,103
50455,"Logan County, Illinois",Illinois,107
94958,"Macoupin County, Illinois",Illinois,117
44144,"Richland County, Illinois",Illinois,159
51760,"Saline County, Illinois",Illinois,165
34872,"Washington County, Illinois",Illinois,189
53217,"Montgomery County, Illinois",Illinois,135
103175,"Whiteside County, Illinois",Illinois,195
158694,"Adams County, Illinois",Illinois,1
86789,"Clinton County, Illinois",Illinois,27
236859,"DeKalb County, Illinois",Illinois,37
14207,"Edwards County, Illinois",Illinois,47
26075,"Jasper County, Illinois",Illinois,79
93094,"Jefferson County, Illinois",Illinois,81
134878,"Vermilion County, Illinois",Illinois,183
2300030,"Will County, Illinois",Illinois,197
159669,"Williamson County, Illinois",Illinois,199
38850,"Clark County, Illinois",Illinois,23
65441,"Douglas County, Illinois",Illinois,41
124356,"Effingham County, Illinois",Illinois,49
49633,"Fulton County, Illinois",Illinois,57
27494,"Greene County, Illinois",Illinois,61
18770,"Hamilton County, Illinois",Illinois,65
4474,"Hardin County, Illinois",Illinois,69
97440,"Henry County, Illinois",Illinois,73
21407,"Johnson County, Illinois",Illinois,87
69718,"Knox County, Illinois",Illinois,95
3167563,"Lake County, Illinois",Illinois,97
69400,"Livingston County, Illinois",Illinois,105
25481,"Massac County, Illinois",Illinois,127
11471,"Scott County, Illinois",Illinois,171
256044,"Tazewell County, Illinois",Illinois,179
19977,"Cass County, Illinois",Illinois,17
35332,"Warren County, Illinois",Illinois,187
107161,"Harrison County, Indiana",Indiana,61
45301,"Osage County, Missouri",Missouri,151
19851,"Knox County, Missouri",Missouri,103
66873,"Marion County, Missouri",Missouri,127
36975,"Montgomery County, Missouri",Missouri,139
33621,"Ripley County, Missouri",Missouri,181
109927,"Stoddard County, Missouri",Missouri,207
89226,"Warren County, Missouri",Missouri,219
39596,"Washington County, Missouri",Missouri,221
63410,"Audrain County, Missouri",Missouri,7
326668,"Christian County, Missouri",Missouri,43
27262,"DeKalb County, Missouri",Missouri,63
1144930,"Greene County, Missouri",Missouri,77
27314,"Harrison County, Missouri",Missouri,81
88638,"Lafayette County, Missouri",Missouri,107
30913,"St. Clair County, Missouri",Missouri,185
57983,"Adair County, Missouri",Missouri,1
18884,"Schuyler County, Missouri",Missouri,197
31634,"Scotland County, Missouri",Missouri,199
16358,"Sullivan County, Missouri",Missouri,211
207341,"Camden County, Missouri",Missouri,29
17650,"Clark County, Missouri",Missouri,45
292325,"Jasper County, Missouri",Missouri,97
564251,"Jefferson County, Missouri",Missouri,99
30853,"Lewis County, Missouri",Missouri,111
53986,"McDonald County, Missouri",Missouri,119
26466,"New Madrid County, Missouri",Missouri,143
53564,"Perry County, Missouri",Missouri,157
103063,"Polk County, Missouri",Missouri,167
32025,"Ralls County, Missouri",Missouri,173
53502,"Ray County, Missouri",Missouri,177
36552,"Custer County, Montana",Montana,17
29305,"Hill County, Montana",Montana,41
17214,"Chouteau County, Montana",Montana,15
7643,"Powder River County, Montana",Montana,75
67282,"Lincoln County, Montana",Montana,53
90958,"Park County, Montana",Montana,67
17902,"Roosevelt County, Montana",Montana,85
1671,"Treasure County, Montana",Montana,103
8554,"Blaine County, Montana",Montana,5
4935,"Liberty County, Montana",Montana,51
22279,"Sweet Grass County, Montana",Montana,97
52441,"Richland County, Montana",Montana,83
28133,"Teton County, Montana",Montana,99
3398,"Prairie County, Montana",Montana,79
13961,"Toole County, Montana",Montana,101
20156,"Glacier County, Montana",Montana,35
15472,"Fallon County, Montana",Montana,25
7183,"Daniels County, Montana",Montana,19
3693,"Golden Valley County, Montana",Montana,37
8451,"Judith Basin County, Montana",Montana,45
106844,"Silver Bow County, Montana",Montana,93
37961,"Stillwater County, Montana",Montana,95
17685,"Deer Lodge County, Montana",Montana,23
52105,"Jefferson County, Montana",Montana,43
14841,"Granite County, Montana",Montana,39
6927,"McCone County, Montana",Montana,55
5845,"Wheatland County, Montana",Montana,107
54319,"Madison County, Montana",Montana,57
13813,"Rosebud County, Montana",Montana,87
16136,"Sheridan County, Montana",Montana,91
7316,"Carter County, Montana",Montana,11
22234,"Dawson County, Montana",Montana,21
15664,"Big Horn County, Montana",Montana,3
28590,"Broadwater County, Montana",Montana,7
108018,"Lake County, Montana",Montana,47
280824,"Lewis and Clark County, Montana",Montana,49
16356,"Pondera County, Montana",Montana,73
633178,"Yellowstone County, Montana",Montana,111
523917,"Missoula County, Montana",Montana,63
214911,"Ravalli County, Montana",Montana,81
18885,"Valley County, Montana",Montana,105
214297,"Cascade County, Montana",Montana,13
47535,"Fergus County, Montana",Montana,27
4723,"Garfield County, Montana",Montana,33
12862,"Mineral County, Montana",Montana,61
1539,"Petroleum County, Montana",Montana,69
22045,"Powell County, Montana",Montana,77
52648,"Sanders County, Montana",Montana,89
3641,"Wibaux County, Montana",Montana,109
710935,"Gallatin County, Montana",Montana,31
6864,"Meagher County, Montana",Montana,59
55084,"Carbon County, Montana",Montana,9
35342,"Beaverhead County, Montana",Montana,1
566726,"Flathead County, Montana",Montana,29
14799,"Musselshell County, Montana",Montana,65
12283,"Phillips County, Montana",Montana,71
13058,"Harlan County, Nebraska",Nebraska,83
138710,"Grays Harbor County, Washington",Washington,27
75710,"Klickitat County, Washington",Washington,39
170899,"Lewis County, Washington",Washington,41
76523,"Douglas County, Washington",Washington,17
266180,"Island County, Washington",Washington,29
2298055,"Pierce County, Washington",Washington,53
14178,"Wahkiakum County, Washington",Washington,69
188613,"Franklin County, Washington",Washington,21
156687,"Walla Walla County, Washington",Washington,71
220634,"Grant County, Washington",Washington,25
819506,"Whatcom County, Washington",Washington,73
2432858,"Snohomish County, Washington",Washington,61
28001,"Grant County, West Virginia",West Virgina,23
59449,"Hampshire County, West Virginia",West Virgina,27
15856,"Summers County, West Virginia",West Virgina,89
41747,"Brooke County, West Virginia",West Virgina,9
9310,"Doddridge County, West Virginia",West Virgina,17
75890,"Greenbrier County, West Virginia",West Virgina,25
27748,"Hardy County, West Virginia",West Virgina,31
95980,"Marion County, West Virginia",West Virgina,49
44614,"Mineral County, West Virginia",West Virgina,57
29613,"Mingo County, West Virginia",West Virgina,59
39907,"Hancock County, West Virginia",West Virgina,29
32255,"Lewis County, West Virginia",West Virgina,41
36979,"Marshall County, West Virginia",West Virgina,51
49395,"Nicholas County, West Virginia",West Virgina,67
21385,"Pocahontas County, West Virginia",West Virgina,75
14116,"Tucker County, West Virginia",West Virgina,93
10812,"Tyler County, West Virginia",West Virgina,95
44963,"Randolph County, West Virginia",West Virgina,83
27878,"Roane County, West Virginia",West Virgina,87
30259,"Taylor County, West Virginia",West Virgina,91
7755,"Wirt County, West Virginia",West Virgina,105
164928,"Wood County, West Virginia",West Virgina,107
12301,"Clay County, West Virginia",West Virgina,15
7985,"Gilmer County, West Virginia",West Virgina,21
31724,"Mason County, West Virginia",West Virgina,53
267294,"Monongalia County, West Virginia",West Virgina,61
26089,"Monroe County, West Virginia",West Virgina,63
8522,"Pleasants County, West Virginia",West Virgina,73
16114,"Wetzel County, West Virginia",West Virgina,103
186213,"Cabell County, West Virginia",West Virgina,11
149208,"Jefferson County, West Virginia",West Virgina,37
389253,"Kanawha County, West Virginia",West Virgina,39
46854,"Logan County, West Virginia",West Virgina,45
16174,"Pendleton County, West Virginia",West Virgina,71
69580,"Preston County, West Virginia",West Virgina,77
164745,"Harrison County, West Virginia",West Virgina,33
111602,"Ohio County, West Virginia",West Virgina,69
21106,"Ritchie County, West Virginia",West Virgina,85
9671,"Calhoun County, West Virginia",West Virgina,13
42288,"Morgan County, West Virginia",West Virgina,65
21436,"Lincoln County, West Virginia",West Virgina,43
146392,"Raleigh County, West Virginia",West Virgina,81
18903,"Braxton County, West Virginia",West Virgina,7
125380,"Putnam County, West Virginia",West Virgina,79
19084,"Barbour County, West Virginia",West Virgina,1
17643,"Boone County, West Virginia",West Virgina,5
16269,"McDowell County, West Virginia",West Virgina,47
50646,"Wayne County, West Virginia",West Virgina,99
21779,"Wyoming County, West Virginia",West Virgina,109
53183,"Jackson County, West Virginia",West Virgina,35
119522,"Mercer County, West Virginia",West Virgina,55
53152,"Upshur County, West Virginia",West Virgina,97
11185,"Webster County, West Virginia",West Virgina,101
244903,"Berkeley County, West Virginia",West Virgina,3
62336,"Fayette County, West Virginia",West Virgina,19
21857,"Iron County, Wisconsin",Wisconsin,51
136603,"Clark County, Wisconsin",Wisconsin,19
331099,"St. Croix County, Wisconsin",Wisconsin,109
108963,"Oconto County, Wisconsin",Wisconsin,83
77011,"Lincoln County, Wisconsin",Wisconsin,69
146542,"Waupaca County, Wisconsin",Wisconsin,135
156701,"Barron County, Wisconsin",Wisconsin,5
69488,"Sawyer County, Wisconsin",Wisconsin,113
74746,"Green Lake County, Wisconsin",Wisconsin,47
43481,"Price County, Wisconsin",Wisconsin,99
54330,"Marquette County, Wisconsin",Wisconsin,77
103090,"Marinette County, Wisconsin",Wisconsin,75
2193836,"Milwaukee County, Wisconsin",Wisconsin,79
418038,"Racine County, Wisconsin",Wisconsin,101
412466,"Winnebago County, Wisconsin",Wisconsin,139
127997,"Dunn County, Wisconsin",Wisconsin,33
65060,"White County, Indiana",Indiana,181
69945,"Huntington County, Indiana",Indiana,69
224092,"LaPorte County, Indiana",Indiana,91
63048,"Wabash County, Indiana",Indiana,169
81795,"Jasper County, Indiana",Indiana,73
62001,"Jay County, Indiana",Indiana,75
21125,"Martin County, Indiana",Indiana,101
455900,"Porter County, Indiana",Indiana,127
132381,"Shelby County, Indiana",Indiana,145
73793,"Ripley County, Indiana",Indiana,137
48084,"Spencer County, Indiana",Indiana,147
28732,"Sullivan County, Indiana",Indiana,153
40688,"Tipton County, Indiana",Indiana,159
420628,"Tippecanoe County, Indiana",Indiana,157
189684,"Vigo County, Indiana",Indiana,167
181906,"Warrick County, Indiana",Indiana,173
1639642,"Hamilton County, Indiana",Indiana,57
